Tabla,Codigo,Nombre,Descripcion,Habilitado,Aplicacion,IsStandardGEL,IsStandardMSPS,Extra_I:Cobertura,Extra_II,Extra_III,Extra_IV,Extra_V,Extra_VI,Extra_VII,Extra_VIII,Extra_IX,Extra_X,ValorRegistro,UsuarioResponsable,Fecha_Actualizacion,IsPublicPrivate
CUPS,707601,HIMENORRAFIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.7.6.01,707601,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,707602,HIMENOPLASTIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.7.6.02,707602,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,707701,COLPOPEXIA POR LAPAROTOMIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.7.7.01,707701,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,707702,COLPOPEXIA VIA VAGINAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.7.7.02,707702,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,707703,COLPOPEXIA POR LAPAROSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.7.7.03,707703,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,707920,CORRECCION DE LACERACION OBSTETRICA ANTIGUA EN VAGINA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.7.9.20,707920,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,707930,CORRECCION DE SENO UROGENITAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.7.9.30,707930,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,709101,EXTRACCION DE DISPOSITIVO O CUERPO EXTRANO EN VAGINA SIN INCISION,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.9.1.01,709101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,709102,EXTRACCION DE DISPOSITIVO O CUERPO EXTRANO EN VAGINA CON INCISION,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.9.1.02,709102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,709201,REPARACION DE ENTEROCELE POR LAPAROTOMIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.9.2.01,709201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,709202,REPARACION DE ENTEROCELE POR LAPAROSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.9.2.02,709202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,709203,REPARACION DE ENTEROCELE VIA VAGINAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.9.2.03,709203,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,709204,REPARACION DE DEFECTO PARAVAGINAL POR LAPAROTOMIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.9.2.04,709204,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,709205,REPARACION DE DEFECTO PARAVAGINAL POR LAPAROSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.9.2.05,709205,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,709206,REPARACION DE DEFECTO PARAVAGINAL VIA VAGINAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.9.2.06,709206,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,709207,REPARACION DE LA MUCOSA VAGINAL POR MEDIOS FISICOS,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,70.9.2.07,709207,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,710101,LISIS DE ADHERENCIAS EN LA VULVA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.0.1.01,710101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,710920,AMPLIACION DEL INTROITO,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.0.9.20,710920,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,710921,INCISION Y DRENAJE DE COLECCION DE VULVA O DE GLANDULA DE SKENE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.0.9.21,710921,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,710922,MARSUPIALIZACION O DRENAJE EN GLANDULA DE SKENE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.0.9.22,710922,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,711001,VULVOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.1.0.01,711001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,711110,BIOPSIA DE LABIO MAYOR VULVA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.1.1.10,711110,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,711120,BIOPSIA DE CLITORIS,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.1.1.20,711120,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,711130,BIOPSIA DE GLANDULA DE BARTHOLIN,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.1.1.30,711130,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,711301,BIOPSIA EN PERINE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.1.3.01,711301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,712001,DRENAJE POR PUNCION DE LA GLANDULA DE BARTHOLIN,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.2.0.01,712001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,712002,INCISION Y DRENAJE DE LA GLANDULA DE BARTHOLIN,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.2.0.02,712002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,712003,MARSUPIALIZACION O DRENAJE EN LA GLANDULA DE BARTHOLIN,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.2.0.03,712003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,712401,RESECCION O ABLACION DE GLANDULA DE BARTHOLIN,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.2.4.01,712401,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,713101,RESECCION O ABLACION DE GLANDULA DE SKENE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.3.1.01,713101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,713401,RESECCION DE ENDOMETRIOMA EN PERINE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.3.4.01,713401,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,713501,RESECCION DE GRANULOMA VULVO-PERINEAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.3.5.01,713501,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,713502,RESECCION DE LESION VULVO-PERINEAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.3.5.02,713502,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,714001,RESECCION TOTAL DE CLITORIS,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.4.0.01,714001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,714002,RESECCION PARCIAL DE CLITORIS,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.4.0.02,714002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,715001,VULVECTOMIA SUPERFICIAL UNILATERAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.5.0.01,715001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,715002,VULVECTOMIA SUPERFICIAL BILATERAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.5.0.02,715002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,715003,VULVECTOMIA SIMPLE UNILATERAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.5.0.03,715003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,715004,VULVECTOMIA SIMPLE BILATERAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.5.0.04,715004,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,715005,VULVECTOMIA TOTAL UNILATERAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.5.0.05,715005,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,715006,VULVECTOMIA TOTAL BILATERAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.5.0.06,715006,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,715007,VULVECTOMIA RADICAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.5.0.07,715007,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,717201,CORRECCION DE FISTULA DE VULVA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.7.2.01,717201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,717202,CORRECCION DE FISTULA DE PERINE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.7.2.02,717202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,717301,DRENAJE DE COLECCION VULVOPERINEAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.7.3.01,717301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,717901,PLASTIA DE LABIOS MENORES,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.7.9.01,717901,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,717902,CORRECCION DE DESGARRO ANTIGUO EN VULVA Y PERINE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.7.9.02,717902,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,717920,SUTURA DE DESGARRO O LACERACION NO OBSTETRICA RECIENTE QUE INVOLUCRA VULVA O PERINE (MUCOSA O MUSCULO) (GRADO I-II),CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.7.9.20,717920,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,718101,EXTRACCION DE CUERPO EXTRANO DE VULVA O PERINE SIN INCISION,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.8.1.01,718101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,718102,EXTRACCION DE CUERPO EXTRANO DE VULVA O PERINE CON INCISION,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.8.1.02,718102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,718201,REPARACION DE VULVA POR MEDIOS FISICOS,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,71.8.2.01,718201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,721003,PARTO INSTRUMENTADO,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,72.1.0.03,721003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,732201,PARTO INTERVENIDO CON MANIOBRAS DE VERSION,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,73.2.2.01,732201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,735301,ASISTENCIA DEL PARTO CON O SIN EPISIORRAFIA O PERINEORRAFIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,73.5.3.01,735301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,735930,ASISTENCIA DEL PARTO ESPONTANEO GEMELAR O MULTIPLE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,73.5.9.30,735930,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,735931,ASISTENCIA DEL PARTO INTERVENIDO GEMELAR O MULTIPLE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,73.5.9.31,735931,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,735980,OTRA ASISTENCIA MANUAL DEL PARTO ESPONTANEO,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,73.5.9.80,735980,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,740001,CESAREA SEGMENTARIA TRANSPERITONEAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,74.0.0.01,740001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,740002,CESAREA CORPORAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,74.0.0.02,740002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,740003,CESAREA EXTRAPERITONEAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,74.0.0.03,740003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,743101,REMOCION DE EMBARAZO ECTOPICO ABDOMINAL POR LAPAROTOMIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,74.3.1.01,743101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,743102,REMOCION DE EMBARAZO ECTOPICO ABDOMINAL POR LAPAROSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,74.3.1.02,743102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,743201,REMOCION DE FETO EN CAVIDAD PERITONEAL SUBSIGUIENTE A RUPTURA UTERINA O TUBARICA POR LAPAROTOMIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,74.3.2.01,743201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,743202,REMOCION DE FETO EN CAVIDAD PERITONEAL SUBSIGUIENTE A RUPTURA UTERINA O TUBARICA POR LAPAROSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,74.3.2.02,743202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,750101,LEGRADO UTERINO OBSTETRICO POSPARTO O POSABORTO POR DILATACION Y CURETAJE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.0.1.01,750101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,750105,LEGRADO UTERINO OBSTETRICO POSPARTO O POSABORTO POR ASPIRACION AL VACIO,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.0.1.05,750105,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,750301,EVACUACION UTERINA PARA TERMINACION DEL EMBARAZO POR DILATACION Y CURETAJE,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.0.3.01,750301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,750302,EVACUACION UTERINA PARA TERMINACION DEL EMBARAZO POR ASPIRACION AL VACIO,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.0.3.02,750302,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,750303,EVACUACION UTERINA PARA TERMINACION DEL EMBARAZO POR OTROS METODOS,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.0.3.03,750303,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,751101,AMNIOCENTESIS DIAGNOSTICA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.1.1.01,751101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,751201,AMNIOREDUCCION,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.1.2.01,751201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,751202,AMNIOINFUSION,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.1.2.02,751202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,752101,TRANSFUSION FETAL INTRAUTERINA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.2.1.01,752101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753101,AMNIOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.1.01,753101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753501,BIOPSIA DE VELLOSIDAD CORIAL VIA PERCUTANEA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.5.01,753501,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753502,BIOPSIA DE VELLOSIDAD CORIAL VIA VAGINAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.5.02,753502,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753601,CORDOCENTESIS VIA PERCUTANEA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.6.01,753601,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753701,FETOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.01,753701,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753702,ABLACION DE LESION O TUMOR EN FETO VIA PERCUTANEA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.02,753702,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753703,ABLACION DE LESION O TUMOR EN FETO POR FETOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.03,753703,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753704,ABLACION INTERSTICIAL VIA PERCUTANEA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.04,753704,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753705,ABLACION INTERSTICIAL POR FETOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.05,753705,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753706,VENTRICULOCENTESIS VIA PERCUTANEA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.06,753706,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753707,VENTRICULOCENTESIS POR FETOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.07,753707,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753708,DERIVACION VENTRICULOAMNIOTICA VIA PERCUTANEA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.08,753708,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753709,DERIVACION VENTRICULOAMNIOTICA VIA ENDOSCOPICA (FETOSCOPIA),CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.09,753709,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753710,CORRECCION DE DEFECTO DE TUBO NEURAL POR LAPAROTOMIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.10,753710,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753711,CORRECCION DE DEFECTO DE TUBO NEURAL VIA ENDOSCOPICA (FETOSCOPIA),CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.11,753711,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753712,RESECCION DE LESION O TUMOR CERVICAL EN FETO POR LAPAROTOMIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.12,753712,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753713,INTUBACION OROTRAQUEAL POR FETOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.13,753713,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753714,INSERCION DE DISPOSITIVO TRAQUEAL POR FETOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.14,753714,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753715,EXTRACCION O RETIRO DE DISPOSITIVO TRAQUEAL POR FETOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.15,753715,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753716,RESECCION DE LESION O TUMOR TORACICO EN FETO POR LAPAROTOMIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.16,753716,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753717,TORACOCENTESIS FETAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.17,753717,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753718,DERIVACION TORACOAMNIOTICA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.18,753718,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753719,CARDIOCENTESIS FETAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.19,753719,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753720,VALVULOPLASTIA CARDIACA EN FETO,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.20,753720,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753721,ATRIOSEPTOSTOMIA CARDIACA EN FETO,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.21,753721,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753722,PARACENTESIS FETAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.22,753722,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753723,NEFROCENTESIS FETAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.23,753723,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753724,DERIVACION NEFROAMNIOTICA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.24,753724,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753725,VESICOCENTESIS FETAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.25,753725,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753726,DERIVACION VESICOAMNIOTICA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.26,753726,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753727,CISTOSCOPIA FETAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.27,753727,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753728,RESECCION O ABLACION DE VALVAS URETRALES POSTERIORES POR CISTOSCOPIA FETAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.28,753728,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753729,LIGADURA DE CORDON UMBILICAL INTRAUTERINO VIA PERCUTANEA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.29,753729,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753730,LIGADURA DE CORDON UMBILICAL INTRAUTERINO POR FETOSCOPIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.30,753730,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753731,RESECCION DE LESION O TUMOR ABDOMINAL O PELVICO EN FETO POR LAPAROTOMIA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.31,753731,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753732,BIOPSIA DE TEJIDOS FETALES VIA PERCUTANEA,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.32,753732,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,753733,PUNCION FETAL,CapItulo 12 SISTEMA REPRODUCTOR FEMENINO,SI,,False,False,SUBCATEGORIA,75.3.7.33,753733,,,,,,,NA,,,2025-04-03 11:27:25 AM,
